subject,AR,luning,where,eyedom,uniformity,repeat,rawresp,pref,convresp,sendomeye,eye
LS2,monoar,monolune,temporal,nondom,25,rep6,-2,uniform,2,left,right
LS2,monoar,monolune,temporal,nondom,10,rep1,2,uniform,2,left,right
LS2,monoar,monolune,temporal,nondom,10,rep2,1,uniform,1,left,right
LS2,monoar,monolune,temporal,nondom,10,rep3,2,uniform,2,left,right
LS2,monoar,monolune,temporal,nondom,10,rep4,2,uniform,2,left,right
LS2,monoar,monolune,temporal,nondom,10,rep5,2,uniform,2,left,right
LS2,monoar,monolune,temporal,nondom,10,rep6,-2,uniform,2,left,right
LS2,binoar,nolune,NaN,NaN,100,rep1,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep2,0,same,0,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep3,0,same,0,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep4,1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep5,1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep6,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep1,0,same,0,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep2,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep3,0,same,0,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep4,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep5,1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep6,1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep1,1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep2,0,same,0,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep3,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep4,1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep5,1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep6,0,same,0,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep1,-1,nonuniform,-1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep2,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep3,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep4,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep5,1,uniform,1,left,NaN
LS2,binoar,nolune,NaN,NaN,100,rep6,1,nonuniform,-1,left,NaN
LS2,monoar,nolune,NaN,dom,100,rep1,0,same,0,left,left
LS2,monoar,nolune,NaN,dom,100,rep2,0,same,0,left,left
LS2,monoar,nolune,NaN,dom,100,rep3,0,same,0,left,left
LS2,monoar,nolune,NaN,dom,100,rep4,-1,uniform,1,left,left
LS2,monoar,nolune,NaN,dom,100,rep5,1,uniform,1,left,left
LS2,monoar,nolune,NaN,dom,100,rep6,1,uniform,1,left,left
LS2,monoar,nolune,NaN,dom,100,rep1,1,uniform,1,left,left
LS2,monoar,nolune,NaN,dom,100,rep2,1,nonuniform,-1,left,left
LS2,monoar,nolune,NaN,dom,100,rep3,0,same,0,left,left
LS2,monoar,nolune,NaN,dom,100,rep4,1,nonuniform,-1,left,left
LS2,monoar,nolune,NaN,dom,100,rep5,0,same,0,left,left
LS2,monoar,nolune,NaN,dom,100,rep6,1,nonuniform,-1,left,left
LS2,monoar,nolune,NaN,nondom,100,rep1,1,nonuniform,-1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep2,0,same,0,left,right
LS2,monoar,nolune,NaN,nondom,100,rep3,1,uniform,1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep4,1,uniform,1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep5,1,uniform,1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep6,1,nonuniform,-1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep1,0,same,0,left,right
LS2,monoar,nolune,NaN,nondom,100,rep2,-1,uniform,1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep3,1,uniform,1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep4,1,nonuniform,-1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep5,-1,uniform,1,left,right
LS2,monoar,nolune,NaN,nondom,100,rep6,-1,uniform,1,left,right
LS20,binoar,monolune,nasal,dom,75,rep1,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,75,rep2,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,75,rep3,1,nonuniform,-1,right,right
LS20,binoar,monolune,nasal,dom,75,rep4,-1,nonuniform,-1,right,right
LS20,binoar,monolune,nasal,dom,75,rep5,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,75,rep6,1,nonuniform,-1,right,right
LS20,binoar,monolune,nasal,dom,50,rep1,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,50,rep2,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,50,rep3,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,50,rep4,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,50,rep5,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,50,rep6,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,25,rep1,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,25,rep2,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,25,rep3,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,25,rep4,-1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,25,rep5,0,same,0,right,right
LS20,binoar,monolune,nasal,dom,25,rep6,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,10,rep1,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,10,rep2,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,10,rep3,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,10,rep4,-1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,10,rep5,1,uniform,1,right,right
LS20,binoar,monolune,nasal,dom,10,rep6,1,uniform,1,right,right
LS20,binoar,monolune,nasal,nondom,75,rep1,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,75,rep2,1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,75,rep3,1,nonuniform,-1,right,left
LS20,binoar,monolune,nasal,nondom,75,rep4,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,75,rep5,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,75,rep6,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,50,rep1,1,nonuniform,-1,right,left
LS20,binoar,monolune,nasal,nondom,50,rep2,1,nonuniform,-1,right,left
LS20,binoar,monolune,nasal,nondom,50,rep3,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,50,rep4,1,nonuniform,-1,right,left
LS20,binoar,monolune,nasal,nondom,50,rep5,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,50,rep6,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,25,rep1,-1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,25,rep2,1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,25,rep3,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,25,rep4,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,25,rep5,1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,25,rep6,1,nonuniform,-1,right,left
LS20,binoar,monolune,nasal,nondom,10,rep1,-1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,10,rep2,1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,10,rep3,1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,10,rep4,0,same,0,right,left
LS20,binoar,monolune,nasal,nondom,10,rep5,1,uniform,1,right,left
LS20,binoar,monolune,nasal,nondom,10,rep6,1,uniform,1,right,left
LS20,binoar,monolune,temporal,dom,75,rep1,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,75,rep2,0,same,0,right,right
LS20,binoar,monolune,temporal,dom,75,rep3,0,same,0,right,right
LS20,binoar,monolune,temporal,dom,75,rep4,1,nonuniform,-1,right,right
LS20,binoar,monolune,temporal,dom,75,rep5,0,same,0,right,right
LS20,binoar,monolune,temporal,dom,75,rep6,1,nonuniform,-1,right,right
LS20,binoar,monolune,temporal,dom,50,rep1,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,50,rep2,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,50,rep3,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,50,rep4,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,50,rep5,0,same,0,right,right
LS20,binoar,monolune,temporal,dom,50,rep6,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,25,rep1,-1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,25,rep2,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,25,rep3,-1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,25,rep4,-1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,25,rep5,-1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,25,rep6,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,10,rep1,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,10,rep2,-1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,10,rep3,1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,10,rep4,-1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,10,rep5,-1,uniform,1,right,right
LS20,binoar,monolune,temporal,dom,10,rep6,1,uniform,1,right,right
LS20,binoar,monolune,temporal,nondom,75,rep1,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,75,rep2,1,nonuniform,-1,right,left
LS20,binoar,monolune,temporal,nondom,75,rep3,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,75,rep4,1,nonuniform,-1,right,left
LS20,binoar,monolune,temporal,nondom,75,rep5,0,same,0,right,left
LS20,binoar,monolune,temporal,nondom,75,rep6,0,same,0,right,left
LS20,binoar,monolune,temporal,nondom,50,rep1,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,50,rep2,-1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,50,rep3,1,nonuniform,-1,right,left
LS20,binoar,monolune,temporal,nondom,50,rep4,1,nonuniform,-1,right,left
LS20,binoar,monolune,temporal,nondom,50,rep5,1,nonuniform,-1,right,left
LS20,binoar,monolune,temporal,nondom,50,rep6,-1,nonuniform,-1,right,left
LS20,binoar,monolune,temporal,nondom,25,rep1,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,25,rep2,-1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,25,rep3,0,same,0,right,left
LS20,binoar,monolune,temporal,nondom,25,rep4,0,same,0,right,left
LS20,binoar,monolune,temporal,nondom,25,rep5,-1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,25,rep6,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,10,rep1,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,10,rep2,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,10,rep3,0,same,0,right,left
LS20,binoar,monolune,temporal,nondom,10,rep4,0,same,0,right,left
LS20,binoar,monolune,temporal,nondom,10,rep5,1,uniform,1,right,left
LS20,binoar,monolune,temporal,nondom,10,rep6,1,uniform,1,right,left
LS20,binoar,binolune,nasal,both,75,rep1,0,same,0,right,both
LS20,binoar,binolune,nasal,both,75,rep2,1,nonuniform,-1,right,both
LS20,binoar,binolune,nasal,both,75,rep3,1,nonuniform,-1,right,both
LS20,binoar,binolune,nasal,both,75,rep4,0,same,0,right,both
LS20,binoar,binolune,nasal,both,75,rep5,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,75,rep6,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,50,rep1,0,same,0,right,both
LS20,binoar,binolune,nasal,both,50,rep2,0,same,0,right,both
LS20,binoar,binolune,nasal,both,50,rep3,-1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,50,rep4,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,50,rep5,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,50,rep6,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,25,rep1,-1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,25,rep2,-1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,25,rep3,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,25,rep4,0,same,0,right,both
LS20,binoar,binolune,nasal,both,25,rep5,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,25,rep6,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,10,rep1,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,10,rep2,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,10,rep3,0,same,0,right,both
LS20,binoar,binolune,nasal,both,10,rep4,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,10,rep5,1,uniform,1,right,both
LS20,binoar,binolune,nasal,both,10,rep6,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,75,rep1,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,75,rep2,1,nonuniform,-1,right,both
LS20,binoar,binolune,temporal,both,75,rep3,0,same,0,right,both
LS20,binoar,binolune,temporal,both,75,rep4,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,75,rep5,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,75,rep6,1,nonuniform,-1,right,both
LS20,binoar,binolune,temporal,both,50,rep1,-1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,50,rep2,-1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,50,rep3,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,50,rep4,0,same,0,right,both
LS20,binoar,binolune,temporal,both,50,rep5,0,same,0,right,both
LS20,binoar,binolune,temporal,both,50,rep6,-1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,25,rep1,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,25,rep2,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,25,rep3,0,same,0,right,both
LS20,binoar,binolune,temporal,both,25,rep4,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,25,rep5,-1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,25,rep6,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,10,rep1,-1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,10,rep2,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,10,rep3,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,10,rep4,2,uniform,2,right,both
LS20,binoar,binolune,temporal,both,10,rep5,1,uniform,1,right,both
LS20,binoar,binolune,temporal,both,10,rep6,1,uniform,1,right,both
LS20,monoar,monolune,nasal,dom,75,rep1,1,nonuniform,-1,right,right
LS20,monoar,monolune,nasal,dom,75,rep2,1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,75,rep3,1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,75,rep4,1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,75,rep5,0,same,0,right,right
LS20,monoar,monolune,nasal,dom,75,rep6,0,same,0,right,right
LS20,monoar,monolune,nasal,dom,50,rep1,-1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,50,rep2,-1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,50,rep3,1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,50,rep4,-1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,50,rep5,-1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,50,rep6,1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,25,rep1,-2,uniform,2,right,right
LS20,monoar,monolune,nasal,dom,25,rep2,2,uniform,2,right,right
LS20,monoar,monolune,nasal,dom,25,rep3,2,uniform,2,right,right
LS20,monoar,monolune,nasal,dom,25,rep4,-1,nonuniform,-1,right,right
LS20,monoar,monolune,nasal,dom,25,rep5,2,uniform,2,right,right
LS20,monoar,monolune,nasal,dom,25,rep6,-1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,10,rep1,-2,uniform,2,right,right
LS20,monoar,monolune,nasal,dom,10,rep2,-2,uniform,2,right,right
LS20,monoar,monolune,nasal,dom,10,rep3,-2,uniform,2,right,right
LS20,monoar,monolune,nasal,dom,10,rep4,-1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,10,rep5,1,uniform,1,right,right
LS20,monoar,monolune,nasal,dom,10,rep6,-1,uniform,1,right,right
LS20,monoar,monolune,nasal,nondom,75,rep1,1,nonuniform,-1,right,left
LS20,monoar,monolune,nasal,nondom,75,rep2,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,75,rep3,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,75,rep4,0,same,0,right,left
LS20,monoar,monolune,nasal,nondom,75,rep5,-1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,75,rep6,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,50,rep1,-1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,50,rep2,1,nonuniform,-1,right,left
LS20,monoar,monolune,nasal,nondom,50,rep3,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,50,rep4,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,50,rep5,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,50,rep6,-1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,25,rep1,-2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,25,rep2,-2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,25,rep3,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,25,rep4,2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,25,rep5,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,25,rep6,1,uniform,1,right,left
LS20,monoar,monolune,nasal,nondom,10,rep1,2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,10,rep2,2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,10,rep3,2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,10,rep4,-2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,10,rep5,2,uniform,2,right,left
LS20,monoar,monolune,nasal,nondom,10,rep6,-2,uniform,2,right,left
LS20,monoar,monolune,temporal,dom,75,rep1,1,nonuniform,-1,right,right
LS20,monoar,monolune,temporal,dom,75,rep2,1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,75,rep3,1,nonuniform,-1,right,right
LS20,monoar,monolune,temporal,dom,75,rep4,-1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,75,rep5,0,same,0,right,right
LS20,monoar,monolune,temporal,dom,75,rep6,0,same,0,right,right
LS20,monoar,monolune,temporal,dom,50,rep1,1,nonuniform,-1,right,right
LS20,monoar,monolune,temporal,dom,50,rep2,-1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,50,rep3,1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,50,rep4,1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,50,rep5,1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,50,rep6,-1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,25,rep1,-2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,25,rep2,2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,25,rep3,2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,25,rep4,-1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,25,rep5,1,uniform,1,right,right
LS20,monoar,monolune,temporal,dom,25,rep6,2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,10,rep1,2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,10,rep2,-2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,10,rep3,2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,10,rep4,2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,10,rep5,-2,uniform,2,right,right
LS20,monoar,monolune,temporal,dom,10,rep6,2,uniform,2,right,right
LS20,monoar,monolune,temporal,nondom,75,rep1,1,uniform,1,right,left
LS20,monoar,monolune,temporal,nondom,75,rep2,0,same,0,right,left
LS20,monoar,monolune,temporal,nondom,75,rep3,0,same,0,right,left
LS20,monoar,monolune,temporal,nondom,75,rep4,-1,uniform,1,right,left
LS20,monoar,monolune,temporal,nondom,75,rep5,1,uniform,1,right,left
LS20,monoar,monolune,temporal,nondom,75,rep6,0,same,0,right,left
LS20,monoar,monolune,temporal,nondom,50,rep1,1,nonuniform,-1,right,left
LS20,monoar,monolune,temporal,nondom,50,rep2,-1,uniform,1,right,left
LS20,monoar,monolune,temporal,nondom,50,rep3,0,same,0,right,left
LS20,monoar,monolune,temporal,nondom,50,rep4,0,same,0,right,left
LS20,monoar,monolune,temporal,nondom,50,rep5,0,same,0,right,left
LS20,monoar,monolune,temporal,nondom,50,rep6,-1,uniform,1,right,left
LS20,monoar,monolune,temporal,nondom,25,rep1,-1,uniform,1,right,left
LS20,monoar,monolune,temporal,nondom,25,rep2,2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,25,rep3,2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,25,rep4,-2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,25,rep5,-2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,25,rep6,2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,10,rep1,2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,10,rep2,-2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,10,rep3,2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,10,rep4,2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,10,rep5,2,uniform,2,right,left
LS20,monoar,monolune,temporal,nondom,10,rep6,2,uniform,2,right,left
LS20,binoar,nolune,NaN,NaN,100,rep1,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep2,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep3,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep4,1,nonuniform,-1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep5,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep6,1,uniform,1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep1,1,nonuniform,-1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep2,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep3,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep4,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep5,1,nonuniform,-1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep6,1,uniform,1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep1,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep2,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep3,1,uniform,1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep4,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep5,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep6,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep1,1,nonuniform,-1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep2,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep3,1,nonuniform,-1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep4,0,same,0,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep5,1,nonuniform,-1,right,NaN
LS20,binoar,nolune,NaN,NaN,100,rep6,1,nonuniform,-1,right,NaN
LS20,monoar,nolune,NaN,dom,100,rep1,-1,uniform,1,right,right
LS20,monoar,nolune,NaN,dom,100,rep2,1,nonuniform,-1,right,right
LS20,monoar,nolune,NaN,dom,100,rep3,1,uniform,1,right,right
LS20,monoar,nolune,NaN,dom,100,rep4,1,uniform,1,right,right
LS20,monoar,nolune,NaN,dom,100,rep5,1,nonuniform,-1,right,right
LS20,monoar,nolune,NaN,dom,100,rep6,1,nonuniform,-1,right,right
LS20,monoar,nolune,NaN,dom,100,rep1,0,same,0,right,right
LS20,monoar,nolune,NaN,dom,100,rep2,0,same,0,right,right
LS20,monoar,nolune,NaN,dom,100,rep3,1,nonuniform,-1,right,right
LS20,monoar,nolune,NaN,dom,100,rep4,1,nonuniform,-1,right,right
LS20,monoar,nolune,NaN,dom,100,rep5,0,same,0,right,right
LS20,monoar,nolune,NaN,dom,100,rep6,1,nonuniform,-1,right,right
LS20,monoar,nolune,NaN,nondom,100,rep1,1,uniform,1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep2,1,nonuniform,-1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep3,0,same,0,right,left
LS20,monoar,nolune,NaN,nondom,100,rep4,1,nonuniform,-1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep5,1,nonuniform,-1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep6,1,uniform,1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep1,-1,uniform,1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep2,1,uniform,1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep3,0,same,0,right,left
LS20,monoar,nolune,NaN,nondom,100,rep4,1,nonuniform,-1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep5,-1,uniform,1,right,left
LS20,monoar,nolune,NaN,nondom,100,rep6,1,nonuniform,-1,right,left
LS21,binoar,monolune,nasal,dom,75,rep1,1,nonuniform,-1,right,right
LS21,binoar,monolune,nasal,dom,75,rep2,2,uniform,2,right,right
LS21,binoar,monolune,nasal,dom,75,rep3,0,same,0,right,right
LS21,binoar,monolune,nasal,dom,75,rep4,1,nonuniform,-1,right,right
LS21,binoar,monolune,nasal,dom,75,rep5,0,same,0,right,right
LS21,binoar,monolune,nasal,dom,75,rep6,0,same,0,right,right
LS21,binoar,monolune,nasal,dom,50,rep1,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,50,rep2,1,nonuniform,-1,right,right
LS21,binoar,monolune,nasal,dom,50,rep3,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,50,rep4,1,nonuniform,-1,right,right
LS21,binoar,monolune,nasal,dom,50,rep5,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,50,rep6,0,same,0,right,right
LS21,binoar,monolune,nasal,dom,25,rep1,2,uniform,2,right,right
LS21,binoar,monolune,nasal,dom,25,rep2,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,25,rep3,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,25,rep4,1,nonuniform,-1,right,right
LS21,binoar,monolune,nasal,dom,25,rep5,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,25,rep6,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,10,rep1,2,uniform,2,right,right
LS21,binoar,monolune,nasal,dom,10,rep2,1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,10,rep3,-1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,10,rep4,2,uniform,2,right,right
LS21,binoar,monolune,nasal,dom,10,rep5,-1,uniform,1,right,right
LS21,binoar,monolune,nasal,dom,10,rep6,-1,uniform,1,right,right
LS21,binoar,monolune,nasal,nondom,75,rep1,1,nonuniform,-1,right,left
